lambda,range
0.021111111111111112,4003200
0.03333333333333333,4006800
0.05388888888888889,4010400
0.07444444444444444,4014000
0.08555555555555555,4017600
0.08972222222222222,4021200
0.07333333333333333,4024800
0.07083333333333333,4028400
0.08888888888888889,4032000
0.09944444444444445,4035600
0.10222222222222223,4039200
0.10277777777777777,4042800
0.09638888888888889,4046400
0.07777777777777778,4050000
0.05416666666666667,4053600
0.044444444444444446,4057200
0.03833333333333333,4060800
0.044444444444444446,4064400
0.041666666666666664,4068000
0.02722222222222222,4071600
0.008888888888888889,4075200
0.012777777777777779,4078800
0.0125,4082400
0.015833333333333335,4086000
0.021111111111111112,4089600
0.03333333333333333,4093200
0.05388888888888889,4096800
0.07444444444444444,4100400
0.08555555555555555,4104000
0.08972222222222222,4107600
0.07333333333333333,4111200
0.07083333333333333,4114800
0.08888888888888889,4118400
0.09944444444444445,4122000
0.10222222222222223,4125600
0.10277777777777777,4129200
0.09638888888888889,4132800
0.07777777777777778,4136400
0.05416666666666667,4140000
0.044444444444444446,4143600
0.03833333333333333,4147200
0.044444444444444446,4150800
0.041666666666666664,4154400
0.02722222222222222,4158000
0.008888888888888889,4161600
0.012777777777777779,4165200
0.0125,4168800
0.015833333333333335,4172400
0.021111111111111112,4176000
0.03333333333333333,4179600
0.05388888888888889,4183200
0.07444444444444444,4186800
0.08555555555555555,4190400
0.08972222222222222,4194000
0.07333333333333333,4197600
0.07083333333333333,4201200
0.08888888888888889,4204800
0.09944444444444445,4208400
0.10222222222222223,4212000
0.10277777777777777,4215600
0.09638888888888889,4219200
0.07777777777777778,4222800
0.05416666666666667,4226400
0.044444444444444446,4230000
0.03833333333333333,4233600
0.044444444444444446,4237200
0.041666666666666664,4240800
0.02722222222222222,4244400
0.008888888888888889,4248000
0.012777777777777779,4251600
0.0125,4255200
0.015833333333333335,4258800
0.021111111111111112,4262400
0.03333333333333333,4266000
0.05388888888888889,4269600
0.07444444444444444,4273200
0.08555555555555555,4276800
0.08972222222222222,4280400
0.07333333333333333,4284000
0.07083333333333333,4287600
0.08888888888888889,4291200
0.09944444444444445,4294800
0.10222222222222223,4298400
0.10277777777777777,4302000
0.09638888888888889,4305600
0.07777777777777778,4309200
0.05416666666666667,4312800
0.044444444444444446,4316400
0.03833333333333333,4320000
0.044444444444444446,4323600
0.041666666666666664,4327200
0.02722222222222222,4330800
0.008888888888888889,4334400
0.012777777777777779,4338000
0.0125,4341600
0.015833333333333335,4345200
0.021111111111111112,4348800
0.03333333333333333,4352400
0.05388888888888889,4356000
0.07444444444444444,4359600
0.08555555555555555,4363200
0.08972222222222222,4366800
0.07333333333333333,4370400
0.07083333333333333,4374000
0.08888888888888889,4377600
0.09944444444444445,4381200
0.10222222222222223,4384800
0.10277777777777777,4388400
0.09638888888888889,4392000
0.07777777777777778,4395600
0.05416666666666667,4399200
0.044444444444444446,4402800
0.03833333333333333,4406400
0.044444444444444446,4410000
0.041666666666666664,4413600
0.02722222222222222,4417200
0.008888888888888889,4420800
0.012777777777777779,4424400
0.0125,4428000
0.015833333333333335,4431600
0.021111111111111112,4435200
0.03333333333333333,4438800
0.05388888888888889,4442400
0.07444444444444444,4446000
0.08555555555555555,4449600
0.08972222222222222,4453200
0.07333333333333333,4456800
0.07083333333333333,4460400
0.08888888888888889,4464000
0.09944444444444445,4467600
0.10222222222222223,4471200
0.10277777777777777,4474800
0.09638888888888889,4478400
0.07777777777777778,4482000
0.05416666666666667,4485600
0.044444444444444446,4489200
0.03833333333333333,4492800
0.044444444444444446,4496400
0.041666666666666664,4500000
0.02722222222222222,4503600
0.008888888888888889,4507200
0.012777777777777779,4510800
0.0125,4514400
0.015833333333333335,4518000
0.021111111111111112,4521600
0.03333333333333333,4525200
0.05388888888888889,4528800
0.07444444444444444,4532400
0.08555555555555555,4536000
0.08972222222222222,4539600
0.07333333333333333,4543200
0.07083333333333333,4546800
0.08888888888888889,4550400
0.09944444444444445,4554000
0.10222222222222223,4557600
0.10277777777777777,4561200
0.09638888888888889,4564800
0.07777777777777778,4568400
0.05416666666666667,4572000
0.044444444444444446,4575600
0.03833333333333333,4579200
0.044444444444444446,4582800
0.041666666666666664,4586400
0.02722222222222222,4590000
0.008888888888888889,4593600
0.012777777777777779,4597200
0.0125,4600800
0.015833333333333335,4604400
0.021111111111111112,4608000
0.03333333333333333,4611600
0.05388888888888889,4615200
0.07444444444444444,4618800
0.08555555555555555,4622400
0.08972222222222222,4626000
0.07333333333333333,4629600
0.07083333333333333,4633200
0.08888888888888889,4636800
0.09944444444444445,4640400
0.10222222222222223,4644000
0.10277777777777777,4647600
0.09638888888888889,4651200
0.07777777777777778,4654800
0.05416666666666667,4658400
0.044444444444444446,4662000
0.03833333333333333,4665600
0.044444444444444446,4669200
0.041666666666666664,4672800
0.02722222222222222,4676400
0.008888888888888889,4680000
0.012777777777777779,4683600
0.0125,4687200
0.015833333333333335,4690800
0.021111111111111112,4694400
0.03333333333333333,4698000
0.05388888888888889,4701600
0.07444444444444444,4705200
0.08555555555555555,4708800
0.08972222222222222,4712400
0.07333333333333333,4716000
0.07083333333333333,4719600
0.08888888888888889,4723200
0.09944444444444445,4726800
0.10222222222222223,4730400
0.10277777777777777,4734000
0.09638888888888889,4737600
0.07777777777777778,4741200
0.05416666666666667,4744800
0.044444444444444446,4748400
0.03833333333333333,4752000
0.044444444444444446,4755600
0.041666666666666664,4759200
0.02722222222222222,4762800
0.008888888888888889,4766400
0.012777777777777779,4770000
0.0125,4773600
0.015833333333333335,4777200
0.021111111111111112,4780800
0.03333333333333333,4784400
0.05388888888888889,4788000
0.07444444444444444,4791600
0.08555555555555555,4795200
0.08972222222222222,4798800
0.07333333333333333,4802400
0.07083333333333333,4806000
0.08888888888888889,4809600
0.09944444444444445,4813200
0.10222222222222223,4816800
0.10277777777777777,4820400
0.09638888888888889,4824000
0.07777777777777778,4827600
0.05416666666666667,4831200
0.044444444444444446,4834800
0.03833333333333333,4838400
0.044444444444444446,4842000
0.041666666666666664,4845600
0.02722222222222222,4849200
0.008888888888888889,4852800
0.012777777777777779,4856400
0.0125,4860000
0.015833333333333335,4863600
0.021111111111111112,4867200
0.03333333333333333,4870800
0.05388888888888889,4874400
0.07444444444444444,4878000
0.08555555555555555,4881600
0.08972222222222222,4885200
0.07333333333333333,4888800
0.07083333333333333,4892400
0.08888888888888889,4896000
0.09944444444444445,4899600
0.10222222222222223,4903200
0.10277777777777777,4906800
0.09638888888888889,4910400
0.07777777777777778,4914000
0.05416666666666667,4917600
0.044444444444444446,4921200
0.03833333333333333,4924800
0.044444444444444446,4928400
0.041666666666666664,4932000
0.02722222222222222,4935600
0.008888888888888889,4939200
0.012777777777777779,4942800
0.0125,4946400
0.015833333333333335,4950000
0.021111111111111112,4953600
0.03333333333333333,4957200
0.05388888888888889,4960800
0.07444444444444444,4964400
0.08555555555555555,4968000
0.08972222222222222,4971600
0.07333333333333333,4975200
0.07083333333333333,4978800
0.08888888888888889,4982400
0.09944444444444445,4986000
0.10222222222222223,4989600
0.10277777777777777,4993200
0.09638888888888889,4996800
0.07777777777777778,5000400
0.05416666666666667,5004000
0.044444444444444446,5007600
0.03833333333333333,5011200
0.044444444444444446,5014800
0.041666666666666664,5018400
0.02722222222222222,5022000
0.008888888888888889,5025600
0.012777777777777779,5029200
0.0125,5032800
0.015833333333333335,5036400
0.021111111111111112,5040000
0.03333333333333333,5043600
0.05388888888888889,5047200
0.07444444444444444,5050800
0.08555555555555555,5054400
0.08972222222222222,5058000
0.07333333333333333,5061600
0.07083333333333333,5065200
0.08888888888888889,5068800
0.09944444444444445,5072400
0.10222222222222223,5076000
0.10277777777777777,5079600
0.09638888888888889,5083200
0.07777777777777778,5086800
0.05416666666666667,5090400
0.044444444444444446,5094000
0.03833333333333333,5097600
0.044444444444444446,5101200
0.041666666666666664,5104800
0.02722222222222222,5108400
0.008888888888888889,5112000
0.012777777777777779,5115600
0.0125,5119200
0.015833333333333335,5122800
0.021111111111111112,5126400
0.03333333333333333,5130000
0.05388888888888889,5133600
0.07444444444444444,5137200
0.08555555555555555,5140800
0.08972222222222222,5144400
0.07333333333333333,5148000
0.07083333333333333,5151600
0.08888888888888889,5155200
0.09944444444444445,5158800
0.10222222222222223,5162400
0.10277777777777777,5166000
0.09638888888888889,5169600
0.07777777777777778,5173200
0.05416666666666667,5176800
0.044444444444444446,5180400
0.03833333333333333,5184000
0.044444444444444446,5187600
0.041666666666666664,5191200
0.02722222222222222,5194800
0.008888888888888889,5198400
0.012777777777777779,5202000
0.0125,5205600
0.015833333333333335,5209200
0.021111111111111112,5212800
0.03333333333333333,5216400
0.05388888888888889,5220000
0.07444444444444444,5223600
0.08555555555555555,5227200
0.08972222222222222,5230800
0.07333333333333333,5234400
0.07083333333333333,5238000
0.08888888888888889,5241600
0.09944444444444445,5245200
0.10222222222222223,5248800
0.10277777777777777,5252400
0.09638888888888889,5256000
0.07777777777777778,5259600
0.05416666666666667,5263200
0.044444444444444446,5266800
0.03833333333333333,5270400
0.044444444444444446,5274000
0.041666666666666664,5277600
0.02722222222222222,5281200
0.008888888888888889,5284800
0.012777777777777779,5288400
0.0125,5292000
0.015833333333333335,5295600
0.021111111111111112,5299200
0.03333333333333333,5302800
0.05388888888888889,5306400
0.07444444444444444,5310000
0.08555555555555555,5313600
0.08972222222222222,5317200
0.07333333333333333,5320800
0.07083333333333333,5324400
0.08888888888888889,5328000
0.09944444444444445,5331600
0.10222222222222223,5335200
0.10277777777777777,5338800
0.09638888888888889,5342400
0.07777777777777778,5346000
0.05416666666666667,5349600
0.044444444444444446,5353200
0.03833333333333333,5356800
0.044444444444444446,5360400
0.041666666666666664,5364000
0.02722222222222222,5367600
0.008888888888888889,5371200
0.012777777777777779,5374800
0.0125,5378400
0.015833333333333335,5382000
0.021111111111111112,5385600
0.03333333333333333,5389200
0.05388888888888889,5392800
0.07444444444444444,5396400
0.08555555555555555,5400000
0.08972222222222222,5403600
0.07333333333333333,5407200
0.07083333333333333,5410800
0.08888888888888889,5414400
0.09944444444444445,5418000
0.10222222222222223,5421600
0.10277777777777777,5425200
0.09638888888888889,5428800
0.07777777777777778,5432400
0.05416666666666667,5436000
0.044444444444444446,5439600
0.03833333333333333,5443200
0.044444444444444446,5446800
0.041666666666666664,5450400
0.02722222222222222,5454000
0.008888888888888889,5457600
0.012777777777777779,5461200
0.0125,5464800
0.015833333333333335,5468400
0.021111111111111112,5472000
0.03333333333333333,5475600
0.05388888888888889,5479200
0.07444444444444444,5482800
0.08555555555555555,5486400
0.08972222222222222,5490000
0.07333333333333333,5493600
0.07083333333333333,5497200
0.08888888888888889,5500800
0.09944444444444445,5504400
0.10222222222222223,5508000
0.10277777777777777,5511600
0.09638888888888889,5515200
0.07777777777777778,5518800
0.05416666666666667,5522400
0.044444444444444446,5526000
0.03833333333333333,5529600
0.044444444444444446,5533200
0.041666666666666664,5536800
0.02722222222222222,5540400
0.008888888888888889,5544000
0.012777777777777779,5547600
0.0125,5551200
0.015833333333333335,5554800
0.021111111111111112,5558400
0.03333333333333333,5562000
0.05388888888888889,5565600
0.07444444444444444,5569200
0.08555555555555555,5572800
0.08972222222222222,5576400
0.07333333333333333,5580000
0.07083333333333333,5583600
0.08888888888888889,5587200
0.09944444444444445,5590800
0.10222222222222223,5594400
0.10277777777777777,5598000
0.09638888888888889,5601600
0.07777777777777778,5605200
0.05416666666666667,5608800
0.044444444444444446,5612400
0.03833333333333333,5616000
0.044444444444444446,5619600
0.041666666666666664,5623200
0.02722222222222222,5626800
0.008888888888888889,5630400
0.012777777777777779,5634000
0.0125,5637600
0.015833333333333335,5641200
0.021111111111111112,5644800
0.03333333333333333,5648400
0.05388888888888889,5652000
0.07444444444444444,5655600
0.08555555555555555,5659200
0.08972222222222222,5662800
0.07333333333333333,5666400
0.07083333333333333,5670000
0.08888888888888889,5673600
0.09944444444444445,5677200
0.10222222222222223,5680800
0.10277777777777777,5684400
0.09638888888888889,5688000
0.07777777777777778,5691600
0.05416666666666667,5695200
0.044444444444444446,5698800
0.03833333333333333,5702400
0.044444444444444446,5706000
0.041666666666666664,5709600
0.02722222222222222,5713200
0.008888888888888889,5716800
0.012777777777777779,5720400
0.0125,5724000
0.015833333333333335,5727600
0.021111111111111112,5731200
0.03333333333333333,5734800
0.05388888888888889,5738400
0.07444444444444444,5742000
0.08555555555555555,5745600
0.08972222222222222,5749200
0.07333333333333333,5752800
0.07083333333333333,5756400
0.08888888888888889,5760000
0.09944444444444445,5763600
0.10222222222222223,5767200
0.10277777777777777,5770800
0.09638888888888889,5774400
0.07777777777777778,5778000
0.05416666666666667,5781600
0.044444444444444446,5785200
0.03833333333333333,5788800
0.044444444444444446,5792400
0.041666666666666664,5796000
0.02722222222222222,5799600
0.008888888888888889,5803200
0.012777777777777779,5806800
0.0125,5810400
0.015833333333333335,5814000
0.021111111111111112,5817600
0.03333333333333333,5821200
0.05388888888888889,5824800
0.07444444444444444,5828400
0.08555555555555555,5832000
0.08972222222222222,5835600
0.07333333333333333,5839200
0.07083333333333333,5842800
0.08888888888888889,5846400
0.09944444444444445,5850000
0.10222222222222223,5853600
0.10277777777777777,5857200
0.09638888888888889,5860800
0.07777777777777778,5864400
0.05416666666666667,5868000
0.044444444444444446,5871600
0.03833333333333333,5875200
0.044444444444444446,5878800
